job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.type,train.optimizer,train.loss,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,distmult.entity_embedder.regularize_weight,distmult.relation_embedder.regularize_weight,distmult.entity_embedder.dropout,distmult.relation_embedder.dropout
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0399541488356064,77,4aafeb8b,512,negative_sampling,Adadelta,kl,0.04915527064995451,10,32,uniform_,lp,True,1.102646751387966e-18,8.57062188604252e-13,0.05447859410196543,0.05938145285472274
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.009411115550056,78,21a2f59c,512,1vsAll,RMSprop,se,0.21260690034993598,5,64,normal_,,False,8.311537797750394e-14,5.873068504784638e-08,0.39182900916785,0.22147918678820133
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,KvsAll,valid,40,,,,mean_reciprocal_rank_filtered_with_test,0.0870865529108843,79,605266a2,256,KvsAll,Adamax,kl,0.010244606772138376,7,512,uniform_,lp,True,1.7522139007061369e-09,2.5954483502179307e-20,0.19997208146378398,0.37543356651440263
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,1vsAll,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.0254033557367364,80,0f4961d6,256,1vsAll,RMSprop,bce,0.05275863038683804,7,128,normal_,lp,False,2.5910478277793568e-05,1.2339799465257877e-06,0.14690003776922822,0.4675789154134691
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,KvsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0722882699387967,81,dc4774b3,512,KvsAll,AdamW,kl,0.000334248722878821,5,32,xavier_uniform_,lp,True,2.7455886645339966e-20,3.1905136759277507e-19,0.4487994033843279,0.1840509371832013
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,negative_sampling,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.072401995781709,82,a7a9d1d9,512,negative_sampling,Adam,kl,0.009375132411553284,10,128,xavier_normal_,,False,9.956780632679876e-16,4.320554038593328e-05,0.10681416094303131,0.09614116186276078
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0030217563764946,83,a850f6f4,128,negative_sampling,Adadelta,bce,0.1982846096343151,4,512,normal_,lp,True,1.490041453132938e-10,1.3935650503443208e-11,0.2974789966829121,0.2507631275802851
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,KvsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.062317072871312,84,7e6fe674,128,KvsAll,RMSprop,kl,0.7051587260132239,6,256,xavier_uniform_,,True,9.393961879474066e-18,4.211533985076022e-15,0.19584409380331635,0.015608706511557102
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0004331321656138,85,f6ea0d49,512,negative_sampling,Adam,bce,0.004393924874407288,8,32,normal_,lp,False,0.0006244011165253121,0.0006293223427485453,0.3959569651633501,0.3566947295330465
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,1vsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.0061148055585667,86,05cf1cda,256,1vsAll,Adadelta,bce,0.0019765109681662593,3,64,xavier_normal_,lp,True,1.7492554715980526e-08,5.338565493509055e-18,0.050320103764534,0.42506574653089046
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,KvsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0847816640966402,87,f108edb5,128,KvsAll,Adamax,kl,0.040991818820734806,9,512,uniform_,lp,False,1.6420541957845776e-12,2.979453260981211e-10,0.3578871716745198,0.20507323602214456
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,1vsAll,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.0912942692431243,88,6b8f9d6f,256,1vsAll,RMSprop,kl,0.0011655743854008084,8,64,normal_,,False,4.020166414190824e-05,2.2875030956752017e-05,0.0033982410095632076,0.3254416608251631
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,KvsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0639875887243386,89,68ca53c3,256,KvsAll,AdamW,se,0.02423939754734007,6,256,uniform_,lp,True,6.560071976876629e-19,4.746805269823972e-13,0.342301138676703,0.04685325361788273
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0507480809337027,90,a5e5135d,512,1vsAll,Adam,kl,0.4294414829899769,9,256,xavier_uniform_,lp,False,1.0812287367506541e-13,9.727684593291833e-09,0.24263983499258757,0.23632529145106673
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,negative_sampling,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.0461010667743574,91,3d3c28fe,128,negative_sampling,Adamax,kl,0.0026805478531489535,3,64,uniform_,lp,True,1.0507551362503798e-09,3.9938517704556494e-20,0.4116533878259361,0.39382018614560366
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,1vsAll,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.0430178198613727,92,b75c1297,128,1vsAll,Adamax,se,0.015772313034416827,5,32,xavier_uniform_,lp,True,9.524965485568869e-17,1.6719012897443094e-16,0.09142100950703025,0.1527945902198553
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,negative_sampling,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.0344875192006082,93,89029823,512,negative_sampling,Adam,bce,0.3326785479780381,7,128,xavier_uniform_,lp,False,0.09749510651494937,6.264807425892452e-10,0.2503799879923463,0.4988287673331797
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.06458342760631,94,93df331c,256,1vsAll,AdamW,kl,0.08594791726620066,4,512,xavier_normal_,,True,5.758122052210114e-07,3.1560450748227085e-14,0.16266345512121916,0.28202048782259226
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,negative_sampling,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.0354762471879717,95,91aa78a1,256,negative_sampling,Adadelta,kl,0.0005435749727839975,10,128,uniform_,lp,False,3.5101012332673375e-12,0.07175691534192535,0.49554388551041484,0.06489232322201133
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0569016575489158,96,433af564,256,negative_sampling,AdamW,bce,0.030981617455027987,4,32,uniform_,lp,True,0.0001933576599018862,0.0022406880193623696,0.03830343298614025,0.1674366882070899
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,negative_sampling,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0872151811358903,97,ac297e9b,512,negative_sampling,Adamax,kl,0.001466728126028634,10,256,xavier_uniform_,,False,1.879061242115938e-19,5.970118631922913e-16,0.3699031979776919,0.4470762829296291
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,1vsAll,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.060573870999262,98,edaa9077,512,1vsAll,Adam,se,0.005871470796235044,5,512,xavier_normal_,lp,True,3.163974075081961e-14,9.927578601862152e-11,0.2150469464249909,0.2732365131378174
f3648df7,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,0,search,KvsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.0373731191919558,99,5a6ef001,128,KvsAll,RMSprop,kl,0.9260931971430187,7,64,xavier_uniform_,lp,False,5.162889359857186e-09,3.174416823631535e-17,0.3767533414065838,0.11469090776517987
